Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_1st_sem_credited,Curricular_units_2nd_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_2nd_sem_enrolled,avg_grade,total_approved_units,pass_rate,grade_improvement,performance_drop,approval_rate_1st_sem,approval_rate_2nd_sem,Gender,Scholarship_holder,Debtor,Tuition_fees_up_to_date,Displaced,Daytime_evening_attendance,Admission_grade,Previous_qualification_grade,Status
0.37330581555236303,0.3556406373151012,0.15229340222903848,0.7596888975805671,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.5889026005999211,0.2698055302185056,0.6207494345433866,0.8008200705006742,-0.41485182201199383,0.7935095109170605,0.42604363871937867,1,0,0,1,1,0,0.22629862850688223,0.4592884377560986,1
0.6821957427133108,0.5298452761958249,0.7848163428370591,0.5798464182599425,-0.3045174163605091,-0.2876857311500217,0.6467951181913085,0.7528947369363009,0.5785551902194188,0.748726838136929,0.510862864079633,0.16884141183302545,-0.41485182201199383,0.46291816101721905,0.5301118171371887,1,1,0,1,1,0,-0.5471822016509232,0.23264326111441952,1
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,1,0,0,1,1,0,0.19891877611191527,0.005998084472740374,0
0.37330581555236303,0.007231359553653177,0.15229340222903848,0.17585244297448166,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.09881161803249601,0.2698055302185056,0.6207494345433866,0.3139385528536593,-0.41485182201199383,0.7935095109170605,0.42604363871937867,1,1,0,1,1,0,-1.0605544340565465,-1.7316149364467996,1
-0.24447403876953253,0.5369076264207193,0.15229340222903848,0.3583013350388834,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.4621468234387686,-0.04947534172710991,0.5767948063578853,-0.2543585828104896,-0.41485182201199383,0.2645633510773143,0.8423163523906191,1,1,0,1,1,0,0.671221229925089,1.214772359895029,1
0.06441588839141525,0.5270203361058672,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,-0.7280405387367296,-0.688037085618341,-0.6978894110216596,-4.300150531602494,2.4104992359683766,0.3527210443839387,-1.6553199296368235,1,0,0,1,1,0,-0.45135271826853984,-0.4472922688106179,0
0.6821957427133108,0.5480308280249278,1.1010778131410695,0.8226337653427859,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.7190741990287284,0.9083672741097367,0.8405225754708946,0.5882326065247487,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,0,0.00041484624840820716,0.15709486890052646,1
-0.24447403876953253,0.38859827169794076,-0.16396806807497186,0.40391355805498386,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.4127614557136442,-0.20911577769991768,0.31306703724487595,0.08420141290432244,-0.41485182201199383,0.2645633510773143,0.34278909598513063,1,0,0,1,1,0,0.6164615251351571,0.30819165332831255,1
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-2.4655379774633057,-2.7826911557917358,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,1,1,0,1,0,0,-0.47873257066350683,-0.8250342298800831,1
0.6821957427133108,0.459221773946883,0.7848163428370591,0.5146860996655136,-0.3045174163605091,-0.2876857311500217,0.6467951181913085,0.7528947369363009,0.5080046648978128,0.748726838136929,0.510862864079633,0.16884141183302545,-0.41485182201199383,0.46291816101721905,0.5301118171371887,1,0,0,1,1,0,-0.12279448952894118,0.6859336143977778,1
0.37330581555236303,0.561625852207849,0.46855487253304884,0.4104295899144269,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.5027133754986921,0.4294459661913134,0.8405225754708946,-0.19994715492775172,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,1,0,1,1,0,-0.848360577995555,-0.598389053238404,1
0.37330581555236303,0.5461357640479148,0.7848163428370591,0.7440504211179042,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.6755856793784015,0.5890864021641211,0.4888855499868823,0.4456545130912782,-0.41485182201199383,0.4156908253172416,0.5301118171371887,1,0,0,1,0,0,-0.2323138991088071,-0.522840661024511,1
0.37330581555236303,0.16613423961377305,0.46855487253304884,0.5928784819788286,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.4039426400484433,0.4294459661913134,0.8405225754708946,0.8157328322166845,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,0,-0.7456861315144303,-1.3538729753773344,1
0.06441588839141525,0.28972536854942177,0.15229340222903848,0.4191176323936841,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.3716069826093741,0.11016509424569786,0.8405225754708946,0.28169474373796305,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,0,-0.35552323488615745,0.15709486890052646,1
0.37330581555236303,0.45451354046362025,-0.16396806807497186,0.6137297839290459,0.5029319783718854,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.5592713799648467,0.11016509424569786,0.40097629361587933,0.3606920760714189,-0.41485182201199383,0.7935095109170605,0.009770925048138073,0,0,0,1,1,0,0.18522884991443278,-0.598389053238404,1
0.37330581555236303,0.4215559060807803,0.46855487253304884,0.7916174536918376,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.6391110577871308,0.4294459661913134,0.8405225754708946,0.7472147378458296,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,1,0.49325218935780674,0.3837400455422056,1
0.06441588839141525,0.36882369106823704,0.15229340222903848,0.6189426094166003,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.5192927489492698,0.11016509424569786,0.8405225754708946,0.5170745502825465,-0.41485182201199383,0.7935095109170605,0.8423163523906191,0,0,0,1,0,1,0.2810583332968162,-0.22064709216893877,1
-1.4800337474133236,-2.0832243070150342,-1.112752478987003,-0.006596449089920076,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.31094650034529636,-1.0441068921775256,-1.326598829509572,-1.6083781377213349,3.5544413689811463,-0.41485182201199383,-1.851221288281671,-1.298514746490046,0,0,1,0,0,0,-1.6971360022395192,-0.22064709216893877,0
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,0,0,0,1,1,0,0.10308929272953384,0.013552923694129249,0
-1.1711438202523758,-0.10576624404465419,-0.7964910086829925,0.3583013350388834,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.14114193322545998,-1.0073179575639566,-1.0055718083201706,0.8459614032626496,-0.41485182201199383,-1.3222751284419247,-0.6562654168258465,1,0,0,1,0,0,-0.30076353009622353,0.5348368299699917,0
0.06441588839141525,0.0919795622523838,0.15229340222903848,0.28532177821312266,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.2004043744956094,0.11016509424569786,0.8405225754708946,0.3719774092619126,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,1,-0.9168102089829714,-0.9761310143078692,1
-0.5533639659304803,0.22381009978374233,-0.4802295383789822,0.3583013350388834,0.5029319783718854,0.20677411926407815,-0.13128815572234495,-0.1310017362457082,0.3057598256425411,-0.5283966496455332,-0.478116270094152,0.28169474373796305,-0.41485182201199383,-0.5288558886823053,-0.40650178862310227,1,0,1,0,0,0,-0.49926745995973154,-0.9761310143078692,0
-0.24447403876953253,0.4380347232722003,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.5729499728367128,-0.7724873696893415,-0.8476775215911487,-0.8377450461573464,-4.147798533530828,2.4104992359683766,-0.08806742214918345,-1.6553199296368235,1,0,1,1,0,0,-0.42397286587357386,-0.522840661024511,0
0.06441588839141525,0.8434136261811283,0.15229340222903848,1.05160712488361,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.9905702580975999,0.11016509424569786,0.8405225754708946,0.5074014075478376,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,0,-0.4718876075647646,0.005998084472740374,1
0.06441588839141525,0.6709792830901112,0.7848163428370591,0.7857530250183387,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.7605191051289059,0.4294459661913134,0.31306703724487595,0.30929544434099826,-0.41485182201199383,0.037872139717422953,0.5301118171371887,1,0,0,1,1,0,-1.8271903011156108,-2.260453681944051,1
-0.24447403876953253,0.4874711748464598,0.15229340222903848,0.6867093407548067,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.6152414633866543,-0.04947534172710991,0.1812031526883713,0.43968940840487536,-0.41485182201199383,-0.08806742214918345,0.42604363871937867,1,0,0,0,0,0,-0.40343797657734815,-0.9761310143078692,0
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,1,0,0,1,0,1,-1.2042986591301206,0.013552923694129249,0
0.37330581555236303,0.22381009978374233,0.15229340222903848,0.5772400055161654,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.42428470818284,0.2698055302185056,0.6207494345433866,0.6879667385957372,-0.41485182201199383,0.7935095109170605,0.42604363871937867,1,0,0,1,1,0,0.020949735544632943,-0.22064709216893877,1
0.37330581555236303,0.5896398414332625,0.7848163428370591,0.6814965152672524,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.6634509890230852,0.5890864021641211,0.4888855499868823,0.2550936012175139,-0.41485182201199383,0.4156908253172416,0.5301118171371887,1,1,0,1,1,0,0.3495079642842326,-0.06955030774115267,1
0.37330581555236303,0.19085246540090278,0.46855487253304884,0.5928784819788286,0.9066566757380826,0.7012339696781781,-0.13128815572234495,-0.1310017362457082,0.4162889819797244,0.4294459661913134,0.8405225754708946,0.773412832752333,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,1,0,1,0,1,0.41795759527164905,-0.22064709216893877,1
0.06441588839141525,0.3556406373151012,0.46855487253304884,0.510342078425885,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.45391592881791465,0.2698055302185056,0.6207494345433866,0.33812140969043153,-0.41485182201199383,0.3527210443839387,0.8423163523906191,1,1,0,1,0,0,-0.08172471093649171,0.4592884377560986,1
0.37330581555236303,0.6193017123778183,0.46855487253304884,0.7536072678450871,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.7173045566852446,0.4294459661913134,0.8405225754708946,0.33812140969043153,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,1,0,1,0,0,-0.9441900613779384,-0.22064709216893877,1
0.06441588839141525,0.8264639856413819,0.15229340222903848,1.05160712488361,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.9821041950590068,0.11016509424569786,0.8405225754708946,0.5364208357519648,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,0,0,2.190803037845735,2.574643419745104,1
0.06441588839141525,0.012881239733568528,0.15229340222903848,0.17585244297448166,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.1016336390453606,0.11016509424569786,0.8405225754708946,0.3042654101189504,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,0,1,-0.49926745995973154,-0.22064709216893877,0
0.6821957427133108,0.4962598773485503,1.1010778131410695,0.6493073178816043,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.5993832730838087,0.9083672741097367,0.8405225754708946,0.3552374983626806,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,0,0.12362418202575759,-0.22064709216893877,1
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,1,0,0,1,0,0,0.18522884991443278,-0.22064709216893877,0
0.06441588839141525,0.4874711748464598,1.7336007537490903,0.5225053378968451,-0.3045174163605091,2.1846135209204776,-0.13128815572234495,2.0787394467093145,0.5263478014814302,0.9083672741097367,0.5302546118085306,0.13498541226154437,-0.41485182201199383,0.3527210443839387,0.6152585085699424,1,0,0,1,1,0,1.9170045138960692,-0.29619548438283183,0
0.9910856698742586,0.8701093100312284,1.1010778131410695,0.8937888332479026,-0.3045174163605091,-0.2876857311500217,0.6467951181913085,0.7528947369363009,0.9184676212189182,1.0680077100825445,0.8405225754708946,0.16884141183302545,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,0,0.8560352335911146,0.6103852221838847,1
0.37330581555236303,0.5138372823527314,0.7848163428370591,0.39870073256742955,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.47249423381927086,0.5890864021641211,0.4888855499868823,-0.13989306044976726,-0.41485182201199383,0.4156908253172416,0.5301118171371887,1,0,0,1,0,0,-0.848360577995555,-0.598389053238404,1
0.37330581555236303,0.28972536854942177,0.46855487253304884,0.3583013350388834,0.9066566757380826,0.7012339696781781,-0.13128815572234495,-0.1310017362457082,0.3386834041259576,0.4294459661913134,0.8405225754708946,0.16884141183302545,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,1,0,1,0,0,0.3152831487905244,-0.22064709216893877,1
0.06441588839141525,0.26995078791971805,0.15229340222903848,0.17585244297448166,0.5029319783718854,0.20677411926407815,0.25775348123448183,0.7528947369363009,0.23003559513068378,0.11016509424569786,-0.0385699882391367,-0.13586258431030554,-0.41485182201199383,0.037872139717422953,-0.09429725336967194,0,0,0,1,1,0,-0.08856967403523296,0.013552923694129249,0
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-2.4655379774633057,-2.7826911557917358,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,0,1,0,1,1,0,0.06201951413708241,0.4592884377560986,1
0.37330581555236303,0.4027229721477292,0.46855487253304884,0.4364937173521985,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.43745413957620644,0.4294459661913134,0.8405225754708946,0.12047569815948105,-0.41485182201199383,0.7935095109170605,0.8423163523906191,0,0,0,1,1,0,0.18522884991443278,-0.22064709216893877,1
0.06441588839141525,0.13152872351179126,-0.16396806807497186,0.13024021995838123,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.1362033964529475,-0.04947534172710991,0.5767948063578853,0.016489413761360268,2.4104992359683766,0.7935095109170605,0.34278909598513063,0,0,1,1,0,0,-0.4924224968609903,-0.598389053238404,0
0.6821957427133108,0.28478172339199576,1.1010778131410695,0.6775868961515865,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.509062922777637,0.9083672741097367,0.8405225754708946,0.769785404226817,-0.41485182201199383,0.7935095109170605,0.8423163523906191,0,0,0,1,0,0,0.2399885547043667,1.2903207521089222,1
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-2.4655379774633057,-2.7826911557917358,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,0,0,0,1,1,0,0.5822367096414488,0.6103852221838847,0
-0.5533639659304803,0.22381009978374233,-1.112752478987003,0.3583013350388834,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.3057598256425411,-0.8476775215911487,-0.9176625519491676,0.28169474373796305,-0.41485182201199383,-0.5288558886823053,-1.2390472159655832,0,0,0,1,1,0,-1.0673993971552878,-1.1272277987356554,0
0.37330581555236303,0.3556406373151012,-0.4802295383789822,0.4191176323936841,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.4045305610927903,-0.04947534172710991,0.1812031526883713,0.16884141183302545,-0.41485182201199383,0.7935095109170605,-0.40650178862310227,0,0,0,1,1,0,0.3837327797779408,0.6859336143977778,1
-0.5533639659304803,-0.03985097527897475,-0.4802295383789822,0.14978831553671007,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.06118467119430612,-0.5283966496455332,-0.21438850098114265,0.3461823619693556,-0.41485182201199383,-0.2643828087624322,-0.15673816042035807,0,0,1,1,1,0,-0.8072907994031056,-0.9761310143078692,0
-0.24447403876953253,-0.006893340896135201,-1.112752478987003,0.17585244297448166,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.09175656550033559,-0.688037085618341,-0.6978894110216596,0.33812140969043153,-0.41485182201199383,-0.08806742214918345,-1.2390472159655832,0,1,0,1,1,0,-1.4575622937835615,-2.033808505302372,0
0.37330581555236303,0.6193017123778183,0.46855487253304884,0.6015665244580859,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.634995610476704,0.4294459661913134,0.8405225754708946,0.055988079928088505,-0.41485182201199383,0.7935095109170605,0.8423163523906191,0,1,1,1,1,0,-0.47873257066350683,-0.9005826220939762,1
0.6821957427133108,0.8518884464510009,1.1010778131410695,0.915784060791222,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.9212739643372665,0.9083672741097367,0.8405225754708946,0.24085258552474775,-0.41485182201199383,0.7935095109170605,0.8423163523906191,0,1,0,1,0,0,0.2399885547043667,1.2903207521089222,1
0.37330581555236303,0.28972536854942177,0.46855487253304884,0.29748503768408274,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.3057598256425411,0.4294459661913134,0.8405225754708946,0.0559880799280879,-0.41485182201199383,0.7935095109170605,0.8423163523906191,0,0,0,1,0,1,-0.7046163529219809,-0.9761310143078692,1
0.06441588839141525,0.32927452980882926,0.15229340222903848,0.39479111345176365,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.378191698306057,0.11016509424569786,0.40097629361587933,0.16884141183302545,-0.41485182201199383,0.3527210443839387,0.42604363871937867,0,0,0,1,1,0,-1.1700738436364124,-1.4294213675912275,0
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-2.0764963405064787,-0.5729499728367128,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,0,0,0,1,1,1,1.9443843662910343,0.5348368299699917,0
0.37330581555236303,0.3226830029322613,1.7336007537490903,0.5954848947226058,2.117830767836674,3.1735332217486776,2.2029616660186155,2.520687683300319,0.4835471494529894,1.0680077100825445,-0.0385699882391367,0.5525427403098129,-0.41485182201199383,-0.5288558886823053,0.42604363871937867,0,0,1,1,0,0,3.6350902516802215,2.0458046742478526,0
0.37330581555236303,0.0919795622523838,0.15229340222903848,0.17585244297448166,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.14114193322545998,0.2698055302185056,0.6207494345433866,0.16884141183302545,-0.41485182201199383,0.7935095109170605,0.42604363871937867,1,0,0,1,1,1,-1.1837637698338959,-0.22064709216893877,1
0.6821957427133108,0.5032908393502228,0.7848163428370591,0.5553461384684373,-0.3045174163605091,-0.2876857311500217,0.6467951181913085,0.7528947369363009,0.552028192698495,0.748726838136929,0.510862864079633,0.16884141183302545,-0.41485182201199383,0.46291816101721905,0.5301118171371887,1,1,0,1,1,0,2.3071674105243423,2.0458046742478526,1
-0.24447403876953253,-0.006893340896135201,0.15229340222903848,0.28532177821312266,-0.3045174163605091,-0.2876857311500217,-0.5203297926791717,-0.5729499728367128,0.15101900677048502,-0.04947534172710991,0.5767948063578853,0.5412574071193186,-0.41485182201199383,0.2645633510773143,0.8423163523906191,1,1,0,1,0,0,-1.8682600797080602,-0.9761310143078692,1
0.37330581555236303,0.026064293486704346,0.15229340222903848,0.2123422213873619,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.12797250183209352,0.2698055302185056,0.6207494345433866,0.3494067428809252,-0.41485182201199383,0.7935095109170605,0.42604363871937867,0,0,0,1,1,0,-0.6635465743295313,-0.6739374454522971,1
-1.4800337474133236,-2.0832243070150342,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.31094650034529636,-2.031814246680014,-1.4862392654823797,-1.7967551156591985,0.16884141183302545,-0.41485182201199383,-1.851221288281671,-1.6553199296368235,0,0,0,1,0,0,-1.8135003749181273,0.013552923694129249,0
0.37330581555236303,0.6852169811434977,0.46855487253304884,0.631974673135486,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.6843809782018284,0.4294459661913134,0.8405225754708946,-0.0004385860243805764,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,0,1,0,-1.526011924770978,0.013552923694129249,1
-0.8622538930914281,0.28972536854942177,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,-0.846565421277028,-1.1669583935367642,-1.357208833804183,-3.8938785367447197,2.4104992359683766,-0.9696443552154272,-1.6553199296368235,1,0,0,1,0,0,-1.8682600797080602,0.013552923694129249,0
-0.5533639659304803,0.4215559060807803,-1.4290139492910132,-1.8310853697339375,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,-0.7807182643101956,-1.0073179575639566,-1.1374356928766753,-4.119585200554594,2.4104992359683766,-0.5288558886823053,-1.6553199296368235,1,0,0,1,0,0,-0.8072907994031056,0.013552923694129249,0
0.9910856698742586,0.26500714276229204,0.46855487253304884,0.4191176323936841,0.5029319783718854,-0.2876857311500217,0.6467951181913085,-0.1310017362457082,0.359260640678093,0.748726838136929,0.8405225754708946,0.32401474320231455,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,0,1,-0.9099652458842301,0.013552923694129249,1
0.37330581555236303,0.6193017123778183,0.46855487253304884,0.6015665244580859,-0.3045174163605091,-0.2876857311500217,-0.13128815572234495,-0.1310017362457082,0.634995610476704,0.4294459661913134,0.8405225754708946,0.055988079928088505,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,0,0,1,1,0,-0.16386426812139065,0.15709486890052646,1
0.6821957427133108,0.6357805295692383,1.1010778131410695,0.8103691453762347,-0.3045174163605091,-0.2876857311500217,0.25775348123448183,0.7528947369363009,0.7562641245572876,0.9083672741097367,0.8405225754708946,0.415237853158806,-0.41485182201199383,0.7935095109170605,0.8423163523906191,1,1,0,1,1,0,-0.47873257066350683,-0.06955030774115267,1
